"﻿""カードID(内部ID)""",カードハッシュ,カードID(モバゲーID),カード名,カード別名,アイドルID(内部ID),アイドル名,属性,レアリティ,特訓後,身長,体重,バストサイズ,ウエストサイズ,ヒップサイズ,コスト,初期攻,初期守,最大攻(推定値),最大守(推定値),特技名,メイン特技効果,ダブル特技効果,アイプロ育成アイドル,フリートレード制限中,システム追加日時
6021,d7dd03ad05026cabce92d678bdf29819,2343002,[深緑のせせらぎ]八神マキノ+,,90,八神ﾏｷﾉ,Cool,R+,True,160,45,85,56,83,14,2832,3504,9382,11608,ﾌｨｰﾙﾄﾞﾜｰｸ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1人の守 特大ｱｯﾌﾟ,,False,False,2019/05/31 16:04:31
6022,b20bf4a8a0079e82f655295c99fc457e,2243201,[マリッジコレクション]伊集院惠,,99,伊集院惠,Cool,R,False,160,44,86,56,81,14,3340,2220,8768,5828,ふたりの旅路,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位4人の攻 特大ｱｯﾌﾟ,,False,False,2019/05/31 16:06:20
6023,61b19b5bbc20bca5de7b296b2fef55df,2555502,[奇しき縁]塩見周子+,,120,塩見周子,Cool,SR+,True,163,45,82,56,81,25,8832,8664,29256,28701,ｼｭｰｺの嫁入り,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/05/31 16:14:29
6024,466368e53ca074e4a55cfbb057190391,2343202,[マリッジコレクション]伊集院惠+,,99,伊集院惠,Cool,R+,True,160,44,86,56,81,14,4008,2664,13277,8825,ふたりの旅路,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位4人の攻 ﾗﾝﾀﾞﾑで特大～極大ｱｯﾌﾟ,,False,False,2019/05/31 16:14:31
6025,ccdb2a150e8ad10ffe6c5cace027183a,3455501,[あこがれマリアージュ]大槻唯,,146,大槻唯,Passion,SR,False,155,41,84,56,83,25,8200,6440,21525,16905,約束のﾁｭｯ☆,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻 超絶ｱｯﾌﾟ,,False,False,2019/05/31 16:14:34
6026,e6c4a0064ad9de114bd1d812a7ecea5e,1344002,[深緑のせせらぎ]江上椿+,,16,江上椿,Cute,R+,True,161,46,80,57,80,14,3552,2568,11766,8507,清涼なﾗﾝﾄﾞｽｹｰﾌﾟ,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1～2人の攻 特大ｱｯﾌﾟ,,False,False,2019/05/31 16:34:22
6027,9d6375e8f75f678dd62f595aa08700f9,1555102,[あんずの誓い]双葉杏+,,35,双葉杏,Cute,SR+,True,139,30,?,?,?,25,9960,7776,32993,25758,一生扶養計画,ｷｭｰﾄのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻 究極ｱｯﾌﾟ,,False,False,2019/05/31 16:34:31
6028,4e28c4970a11392b6bde652427ff5471,2343102,[笑顔のせせらぎ]八神マキノ+,,90,八神ﾏｷﾉ,Cool,R+,True,160,45,85,56,83,14,3336,3144,11051,10415,ﾌｨｰﾙﾄﾞﾜｰｸ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻守 特大ｱｯﾌﾟ,,False,False,2019/05/31 16:44:24
6029,950069281cd84fa0d9b49922bdfafde3,3345202,[マリッジコレクション]並木芽衣子+,,136,並木芽衣子,Passion,R+,True,160,43,80,56,82,14,3936,2640,13038,8746,浮かれ心地,ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2～3人の攻 特大ｱｯﾌﾟ,,False,False,2019/05/31 16:44:27
6030,6450b69a2d75458820592e96137ca06e,3555302,[森羅の恵み]上田鈴帆+,,150,上田鈴帆,Passion,SR+,True,156,42,76,55,79,18,5616,4200,18604,13913,全霊ﾈｲﾁｬｰ☆,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1～2人の攻 極大ｱｯﾌﾟ,,False,False,2019/05/31 17:27:10
6031,8b070407999f7a607fe0e2e7aaefe88f,3455401,[森羅の笑み]上田鈴帆,,150,上田鈴帆,Passion,SR,False,156,42,76,55,79,21,9950,9550,,,全霊ﾈｲﾁｬｰ☆,,,True,True,2019/05/31 17:27:10
6032,43d9b22f9fb126b38068ee9c010fb3b1,3555402,[森羅の笑み]上田鈴帆+,,150,上田鈴帆,Passion,SR+,True,156,42,76,55,79,21,9950,9550,,,全霊ﾈｲﾁｬｰ☆,,,True,True,2019/05/31 17:27:10
6033,1667f9458f46939008f11948f521a5dd,1244101,[笑顔のせせらぎ]江上椿,,16,江上椿,Cute,R,False,161,46,80,57,80,14,2420,2940,6353,7718,清涼なﾗﾝﾄﾞｽｹｰﾌﾟ,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1～2人の守 特大ｱｯﾌﾟ,,False,False,2019/05/31 17:27:10
6034,da59e7b698939df50988e01372e7d69a,1344102,[笑顔のせせらぎ]江上椿+,,16,江上椿,Cute,R+,True,161,46,80,57,80,14,2904,3528,9621,11687,清涼なﾗﾝﾄﾞｽｹｰﾌﾟ,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の守 特大ｱｯﾌﾟ,,False,False,2019/05/31 17:27:10
6035,8211fc56aaed66ac2b13e36b21e82c3c,1344202,[マリッジコレクション]原田美世+,,62,原田美世,Cute,R+,True,163,46,86,59,85,14,3408,3288,11290,10893,ﾊﾋﾟﾈｽﾄﾞﾗｲﾌﾞ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位4人の攻守 特大ｱｯﾌﾟ,,False,False,2019/05/31 17:27:11
6037,432ef4f18eff2a541435fc4c8c3ff592,1344402,[笑顔のせせらぎ]小日向美穂+,,11,小日向美穂,Cute,R+,True,155,42,82,59,86,14,4280,3140,12305,9028,おでかけ日和,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/04 22:10:59
6038,d2d801b28b8e0b09125e779871442fb7,2555602,[アウトドアディライト]吉岡沙紀+,,112,吉岡沙紀,Cool,SR+,True,166,43,86,60,85,18,5064,4968,16775,16457,爽快ｶﾗｰﾁｬｰﾄ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1～2人の攻守 極大ｱｯﾌﾟ,,False,False,2019/06/04 22:14:20
6039,cedb47d0f2f8faaaadbb6cf569e21588,2455601,[アウトドアディライト]吉岡沙紀,,112,吉岡沙紀,Cool,SR,False,166,43,86,60,85,18,4220,4140,11078,10868,爽快ｶﾗｰﾁｬｰﾄ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1～2人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/04 22:14:27
6040,d4736da35edea145573f178013f37575,1344302,[深緑のせせらぎ]小日向美穂+,,11,小日向美穂,Cute,R+,True,155,42,82,59,86,14,4140,3160,11903,9085,おでかけ日和,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1～2人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/04 22:44:13
6041,c9b9ca9eaaa52998e4b71c4e4dc1034d,1455201,[花舞うまほろば]小早川紗枝,,33,小早川紗枝,Cute,SR,False,148,42,78,56,80,25,7300,7260,19163,19058,花まといし歌声,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 超絶ｱｯﾌﾟ,,False,False,2019/06/05 15:07:24
6042,8eabbc84aaa0c91e10cee3644d739b3e,1555202,[花舞うまほろば]小早川紗枝+,,33,小早川紗枝,Cute,SR+,True,148,42,78,56,80,25,8760,8712,29019,28859,花まといし歌声,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/06/05 15:07:24
6043,029dde477d595515aefff14bd6fee90d,2455701,[アウトドアスマイル]吉岡沙紀,,112,吉岡沙紀,Cool,SR,False,166,43,86,60,85,21,10700,8400,,,爽快ｶﾗｰﾁｬｰﾄ,,,True,True,2019/06/05 15:07:25
6044,9f64efbd384a3acbcc575e36b3d89e6f,2555702,[アウトドアスマイル]吉岡沙紀+,,112,吉岡沙紀,Cool,SR+,True,166,43,86,60,85,21,10700,8400,,,爽快ｶﾗｰﾁｬｰﾄ,,,True,True,2019/06/05 15:07:25
6045,3f24bf3b3adf66cca03962c234c7e16d,1555002,[やさしい木漏れ日]小日向美穂+,,11,小日向美穂,Cute,SR+,True,155,42,82,59,86,25,9816,7536,32517,24964,憩いのｽﾎﾟｯﾄ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻 究極ｱｯﾌﾟ,,False,False,2019/06/10 12:10:00
6046,dff760de08c9bb804006c63db0d17e31,3455701,[めぐみの甘雨]依田芳乃,,200,依田芳乃,Passion,SR,False,151,40,73,53,73,25,7440,7200,19530,18900,よすがの鍵,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 超絶ｱｯﾌﾟ,,False,False,2019/06/10 15:14:32
6047,7a91e9a3863e2a4e83d819dcd3c468d2,1244601,[爽やかコンフィチュール]水本ゆかり,,3,水本ゆかり,Cute,R,False,155,42,81,56,82,14,2780,2740,7298,7193,心躍るひととき,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位3人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/10 15:14:34
6048,db373c0d09c25ea3bc17eff111f4f45b,3555702,[めぐみの甘雨]依田芳乃+,,200,依田芳乃,Passion,SR+,True,151,40,73,53,73,25,8928,8640,29574,28620,よすがの鍵,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/06/10 15:14:36
6049,00ec417feec0113a0a4b3c3acc56d645,1344602,[爽やかコンフィチュール]水本ゆかり+,,3,水本ゆかり,Cute,R+,True,155,42,81,56,82,14,3336,3288,11051,10893,心躍るひととき,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位3～4人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/10 15:14:39
6050,cdceb0dfe0fec4db665891b8afbf6de4,3455601,[ワナビーデビル]小関麗奈,,154,小関麗奈,Passion,SR,False,148,41,75,50,77,25,7360,7340,19320,19268,ﾉﾄｰﾘｱｽｼﾞｮｰｸ,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 超絶ｱｯﾌﾟ,,False,False,2019/06/10 15:20:45
6051,c4195810f06ae5063dba2150f13b0bf3,2455801,[ストリーミングチアー]砂塚あきら,,205,砂塚あきら,Cool,SR,False,154,42,78,56,78,21,5740,4380,15068,11498,ｵﾝﾗｲﾝｱｼｽﾄ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/10 15:24:29
6052,8e9d2e0dbb517ba346c18c37053bb6f9,3245301,[T.B.チアーズ]愛野渚,,144,愛野渚,Passion,R,False,163,45,84,56,85,14,2740,2720,7193,7140,腕利きﾍﾙﾌﾟ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1～2人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/10 15:51:00
6053,3d0cfbacf4f02c705370543bfad7d3c7,3345302,[T.B.チアーズ]愛野渚+,,144,愛野渚,Passion,R+,True,163,45,84,56,85,14,3288,3264,10893,10812,腕利きﾍﾙﾌﾟ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/10 15:51:00
6054,d51ac2dc8361344c3f77cd7151d70b9a,1244501,[T.B.チアーズ]井村雪菜,,47,井村雪菜,Cute,R,False,163,48,85,60,88,14,3340,2000,8768,5250,華やかｻﾎﾟｰﾄ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/10 15:51:00
6055,2574d75c7237d9febf6e83b09c64d059,1344502,[T.B.チアーズ]井村雪菜+,,47,井村雪菜,Cute,R+,True,163,48,85,60,88,14,4008,2400,13277,7950,華やかｻﾎﾟｰﾄ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1人の攻 極大ｱｯﾌﾟ,,False,False,2019/06/10 15:51:00
6056,8ffe0ecdb87e85f459a65f99888c38bf,2555802,[ストリーミングチアー]砂塚あきら+,,205,砂塚あきら,Cool,SR+,True,154,42,78,56,78,21,6888,5256,22817,17411,ｵﾝﾗｲﾝｱｼｽﾄ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻 極大ｱｯﾌﾟ,,False,False,2019/06/10 15:51:01
6057,f0e1b067bed96bbab9931940185af75f,3555602,[ワナビーデビル]小関麗奈+,,154,小関麗奈,Passion,SR+,True,148,41,75,50,77,25,8832,8808,29256,29177,ﾉﾄｰﾘｱｽｼﾞｮｰｸ,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/06/17 15:24:44
6058,34b8e0f986aee243ba0df6508febd43a,3345402,[アドバンスモード]西島櫂+,,160,西島櫂,Passion,R+,True,172,49,86,59,83,14,2616,4008,8667,13277,挑戦的ﾌｫｰﾑ,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2～3人の守 特大ｱｯﾌﾟ,,False,False,2019/06/17 15:24:48
6059,765f35d9d6072fdafa42b0cf1554748c,2455901,[彷徨の祈姫]神崎蘭子,,98,神崎蘭子,Cool,SR,False,156,41,81,57,80,25,8120,6200,21315,16275,天零れる挽歌,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻 超絶ｱｯﾌﾟ,,False,False,2019/06/17 15:24:50
6060,834eccd508cc8c8f0f8fc658b8e49daa,3245401,[アドバンスモード]西島櫂,,160,西島櫂,Passion,R,False,172,49,86,59,83,14,2180,3340,5723,8768,挑戦的ﾌｫｰﾑ,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の守 特大ｱｯﾌﾟ,,False,False,2019/06/17 15:34:53
6061,ee3322e7a1adb7f0db49701a838d52a6,2555902,[彷徨の祈姫]神崎蘭子+,,98,神崎蘭子,Cool,SR+,True,156,41,81,57,80,25,9744,7440,32278,24646,天零れる挽歌,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻 究極ｱｯﾌﾟ,,False,False,2019/06/17 15:44:35
6062,a74873ccc242d5b4fc98dd7e5e1575a4,3345502,[絆のプロトコル]秋月涼+,,203,秋月涼,Passion,R+,True,162,54,80,59,80,14,4340,3080,12478,8855,念入りｾｷｭﾘﾃｨ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/21 15:05:14
6063,02dcb871dc3ed3addc42ef05b10bb375,1455401,[自称・ギガカワイイ]輿水幸子,,50,輿水幸子,Cute,SR,False,142,37,74,52,75,25,7400,7240,19425,19005,自称･まばゆい奇跡,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 超絶ｱｯﾌﾟ,,False,False,2019/06/21 15:05:15
6064,d558a31de5bf79230f95385300d49078,1555402,[自称・ギガカワイイ]輿水幸子+,,50,輿水幸子,Cute,SR+,True,142,37,74,52,75,25,8880,8688,29416,28780,自称･まばゆい奇跡,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/06/21 15:05:15
6065,1edccff2d12ffd9299053fc9fd511f5f,2243401,[プリティプログラム]小室千奈美,,95,小室千奈美,Cool,R,False,164,45,84,56,82,14,2760,2780,7245,7298,美的ｴﾝｺｰﾄﾞ,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/21 15:05:15
6066,ce17fb8db255a6dce90b897ac5c5a284,2343402,[プリティプログラム]小室千奈美+,,95,小室千奈美,Cool,R+,True,164,45,84,56,82,14,3312,3336,10972,11051,美的ｴﾝｺｰﾄﾞ,ｸｰﾙ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2～3人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/21 15:05:15
6067,48ca10d1c5ddf027b8f7b1ef7181255e,1344702,[絆のプロトコル]日高愛+,,201,日高愛,Cute,R+,True,149,40,78,55,79,14,4340,3080,12478,8855,全力転送!,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/21 15:05:16
6068,ba9570ecd97a1d4a7525fabdcc6b0c98,2343302,[絆のプロトコル]水谷絵理+,,202,水谷絵理,Cool,R+,True,152,36,82,53,76,14,4340,3080,12478,8855,ﾃﾞｨｰﾌﾟｱﾅﾗｲｽﾞ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/21 15:05:16
6069,6e416f11faad9d487741ccbbed5cbc19,2456001,[ロジカルワールド]橘ありす,,88,橘ありす,Cool,SR,False,141,34,68,52,67,25,7420,7280,19478,19110,ｴﾚｸﾄﾛﾁｬｰﾑ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 超絶ｱｯﾌﾟ,,False,False,2019/06/21 15:10:47
6070,584a425a831400931cf57d62760902d8,1455301,[バーチャルエクスパート]サイネリア,,212,ｻｲﾈﾘｱ,Cute,SR,False,147,39,73,54,78,21,5740,4380,15068,11498,ﾈﾄｱのｺﾈ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻守 極大ｱｯﾌﾟ,,False,False,2019/06/21 15:34:07
6071,ae8bdc5d2cb2eb8d31ccdc69c57eb616,1555302,[バーチャルエクスパート]サイネリア+,,212,ｻｲﾈﾘｱ,Cute,SR+,True,147,39,73,54,78,21,6888,5256,22817,17411,ﾈﾄｱのｺﾈ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻守 絶大ｱｯﾌﾟ,,False,False,2019/06/21 16:14:06
6072,7caeece0cbb3d018fe8a09bdb981e2b1,2456101,[《偶像》のフラグメント]二宮飛鳥,,131,二宮飛鳥,Cool,SR,False,154,42,75,55,78,25,7300,7260,19163,19058,ｲﾝｻｲﾄﾞ･ﾋﾞｼﾞｮﾝ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 超絶ｱｯﾌﾟ,,False,False,2019/06/26 15:07:38
6073,db230fcfdcc37846836cfbb1c4663916,2556102,[《偶像》のフラグメント]二宮飛鳥+,,131,二宮飛鳥,Cool,SR+,True,154,42,75,55,78,25,8760,8712,29019,28859,ｲﾝｻｲﾄﾞ･ﾋﾞｼﾞｮﾝ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/06/26 15:07:39
6074,d543f740f1c4ea3826fb5fdd19f5923e,1455501,[真夏のアバンチュール]宮本フレデリカ,,32,宮本ﾌﾚﾃﾞﾘｶ,Cute,SR,False,164,46,83,57,85,26,7620,7600,20003,19950,ﾌﾚ流ｳﾞｧｶﾝｽ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/06/30 15:06:42
6075,1cbd5358e5b8d5a0f3c77f6f04acfe65,1555502,[真夏のアバンチュール]宮本フレデリカ+,,32,宮本ﾌﾚﾃﾞﾘｶ,Cute,SR+,True,164,46,83,57,85,26,9144,9120,30291,30210,ﾌﾚ流ｳﾞｧｶﾝｽ,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,自分の攻守 極小ｱｯﾌﾟ,False,False,2019/06/30 15:06:43
6076,7a835562dc2ff2203e671d87b0996058,1244801,[フレッシュブリーズ]涼宮星花,,38,涼宮星花,Cute,R,False,158,45,82,57,83,14,3340,2000,8768,5250,涼やかな音色,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
6077,2aee1f6eedebc4195c05650c61b3268a,1344802,[フレッシュブリーズ]涼宮星花+,,38,涼宮星花,Cute,R+,True,158,45,82,57,83,14,4008,2400,13277,7950,涼やかな音色,全ﾀｲﾌﾟのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位1人の攻 極大ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
6078,b8cb7abbad17da3f774d21855e768990,1244901,[しとやか夏花]栗原ネネ,,56,栗原ﾈﾈ,Cute,R,False,161,44,77,54,78,14,3300,2280,8663,5985,きらめく涼風,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位4人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
6079,02c499efb10393c45071e631b1ce15aa,1344902,[しとやか夏花]栗原ネネ+,,56,栗原ﾈﾈ,Cute,R+,True,161,44,77,54,78,14,3960,2736,13119,9064,きらめく涼風,ｷｭｰﾄ･ﾊﾟｯｼｮﾝのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位4人の攻 ﾗﾝﾀﾞﾑで特大～極大ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
6080,6ff1a831106a18878a78d0e05d339bf6,2456201,[モードエスティバル]相川千夏,,72,相川千夏,Cool,SR,False,161,43,82,56,85,21,5160,5040,13545,13230,ｳﾞｧﾝﾏﾘﾝ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻守 特大ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
6081,7bc22ddd3cc1095569663042ff16efc8,2556202,[モードエスティバル]相川千夏+,,72,相川千夏,Cool,SR+,True,161,43,82,56,85,21,6192,6048,20512,20034,ｳﾞｧﾝﾏﾘﾝ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻守 極大ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
6082,43e967457c39b91a7231018b2e8cfd8b,2556002,[ロジカルワールド]橘ありす+,,88,橘ありす,Cool,SR+,True,141,34,68,52,67,25,8904,8736,29495,28938,ｴﾚｸﾄﾛﾁｬｰﾑ,ｷｭｰﾄ･ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位5人の攻守 究極ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
6083,67533eccde6262a62217411cbd355817,2243501,[しとやか夏花]綾瀬穂乃香,,104,綾瀬穂乃香,Cool,R,False,161,46,85,57,84,14,3260,2240,8558,5880,清楚なｴｶﾙﾃ,ｸｰﾙのﾌﾛﾝﾄﾒﾝﾊﾞｰ及びﾊﾞｯｸﾒﾝﾊﾞｰ上位2人の攻 特大ｱｯﾌﾟ,,False,False,2019/06/30 15:06:43
